HGNC symbol	Ensembl Gene ID
ARAP1	ENSG00000186635
	ENSG00000257583
RPS7P13	ENSG00000235425
ANXA6	ENSG00000197043
TK1	ENSG00000167900
RILPL1	ENSG00000188026
EGFL8	ENSG00000239974
TRAPPC13	ENSG00000113597
	ENSG00000279092
RPL6P2	ENSG00000227056
	ENSG00000265717
	ENSG00000256258
	ENSG00000188850
PROM1	ENSG00000007062
CAPN10-AS1	ENSG00000260942
	ENSG00000270583
	ENSG00000201957
	ENSG00000274821
RPL23AP51	ENSG00000269721
RBPMS2P1	ENSG00000234025
	ENSG00000228206
DFFBP1	ENSG00000232303
	ENSG00000271418
	ENSG00000260639
	ENSG00000228664
OR2T7	ENSG00000227152
ZNF547	ENSG00000152433
TMEM179	ENSG00000276342
ETNK2	ENSG00000143845
	ENSG00000256888
	ENSG00000273970
	ENSG00000259006
WASH4P	ENSG00000234769
ZNF280D	ENSG00000137871
	ENSG00000279153
	ENSG00000279737
	ENSG00000227416
	ENSG00000272342
	ENSG00000272337
ZNF85	ENSG00000105750
RPL31P11	ENSG00000213075
	ENSG00000250371
	ENSG00000177596
CYYR1-AS1	ENSG00000197934
	ENSG00000273301
TREML1	ENSG00000161911
	ENSG00000276069
CCDC177	ENSG00000267909
	ENSG00000237498
	ENSG00000226772
	ENSG00000278855
	ENSG00000275103
MAP2K7	ENSG00000076984
LINC00323	ENSG00000226496
	ENSG00000279015
	ENSG00000200130
BIRC7	ENSG00000101197
ARID1A	ENSG00000117713
	ENSG00000228838
OR5J7P	ENSG00000255217
	ENSG00000233108
	ENSG00000248147
C11orf98P1	ENSG00000232158
	ENSG00000278774
AMZ1	ENSG00000174945
DYRK1B	ENSG00000105204
HSPE1P12	ENSG00000235930
	ENSG00000230621
	ENSG00000273516
	ENSG00000278858
LRP2BP	ENSG00000109771
	ENSG00000249932
	ENSG00000223751
	ENSG00000254556
	ENSG00000248799
RNA5SP495	ENSG00000252267
	ENSG00000269439
	ENSG00000278539
VPS4B	ENSG00000119541
	ENSG00000237661
	ENSG00000258874
	ENSG00000216721
	ENSG00000274772
	ENSG00000277859
GJB5	ENSG00000189280
RN7SKP287	ENSG00000252355
RNVU1-18	ENSG00000206737
	ENSG00000227981
TRAJ5	ENSG00000211884
MC1R	ENSG00000258839
MIR1203	ENSG00000221739
	ENSG00000267007
	ENSG00000239093
AVP	ENSG00000101200
TMSB15B	ENSG00000269226
TMSB15A	ENSG00000269226
	ENSG00000270359
RFPL4AP6	ENSG00000278292
	ENSG00000278551
HIF1A-AS1	ENSG00000258777
	ENSG00000235070
RBMX2P3	ENSG00000223575
	ENSG00000231476
MOCS2	ENSG00000164172
RNU6-879P	ENSG00000201198
KIF13B	ENSG00000197892
NDUFB6	ENSG00000165264
	ENSG00000272626
RECQL	ENSG00000004700
	ENSG00000274310
NANOS2	ENSG00000188425
RPL23AP23	ENSG00000236863
	ENSG00000267244
LINC00607	ENSG00000235770
PRKAR2A-AS1	ENSG00000224424
IGHVIII-2-1	ENSG00000253780
TRAV41	ENSG00000211820
MTND2P8	ENSG00000237257
KIR3DL1	ENSG00000275545
TEX38	ENSG00000186118
EIF4A1	ENSG00000161960
TMCO5B	ENSG00000215296
APBA2	ENSG00000276495
TNIK	ENSG00000154310
	ENSG00000124915
	ENSG00000249677
HNRNPRP2	ENSG00000255047
KNOP1P2	ENSG00000270429
ADIPOQ	ENSG00000181092
SLC24A2	ENSG00000155886
THBD	ENSG00000178726
	ENSG00000280330
	ENSG00000259502
	ENSG00000258637
CRYAB	ENSG00000109846
	ENSG00000231365
GLRA4	ENSG00000188828
DIEXF	ENSG00000117597
ARL17A	ENSG00000276276
ARL17B	ENSG00000276276
EIF1P3	ENSG00000231684
OSBPL6	ENSG00000079156
TMEM39B	ENSG00000121775
SPATA6L	ENSG00000106686
	ENSG00000267898
S1PR5	ENSG00000180739
	ENSG00000226860
TSLP	ENSG00000145777
TAL2	ENSG00000186051
GGPS1	ENSG00000152904
OR5J2	ENSG00000174957
	ENSG00000265263
TAF7L	ENSG00000102387
	ENSG00000226754
	ENSG00000224479
CCNT2P1	ENSG00000225672
HIF1A-AS2	ENSG00000258667
SRSF10P1	ENSG00000267717
FSCN1P1	ENSG00000261559
	ENSG00000272844
DENND1C	ENSG00000205744
LARP7P2	ENSG00000261939
	ENSG00000271192
	ENSG00000271088
C18orf54	ENSG00000166845
	ENSG00000269161
	ENSG00000234718
	ENSG00000270172
MMP13	ENSG00000137745
	ENSG00000230506
	ENSG00000267364
EPN2-AS1	ENSG00000235397
HAUS2	ENSG00000137814
	ENSG00000231173
RPS10P14	ENSG00000213744
XPNPEP1	ENSG00000108039
	ENSG00000275503
ELMOD3	ENSG00000115459
RBMY2KP	ENSG00000225809
ADIPOQ-AS1	ENSG00000226482
	ENSG00000224307
	ENSG00000265799
STK3	ENSG00000104375
	ENSG00000253317
RPL35AP	ENSG00000234075
CRYZP2	ENSG00000250293
SH3BGRL2	ENSG00000198478
	ENSG00000225333
S100A2	ENSG00000196754
	ENSG00000231680
VPS37D	ENSG00000176428
	ENSG00000252083
CHIAP2	ENSG00000203878
RNU4-74P	ENSG00000223212
ARR3	ENSG00000120500
SLC44A4	ENSG00000231479
C17orf105	ENSG00000231256
	ENSG00000236283
C4orf3	ENSG00000164096
	ENSG00000280447
C19orf43	ENSG00000123144
	ENSG00000260385
HAPLN2	ENSG00000132702
	ENSG00000275049
TAAR2	ENSG00000146378
	ENSG00000260003
KREMEN1	ENSG00000183762
	ENSG00000227448
	ENSG00000236877
	ENSG00000265295
PREPL	ENSG00000138078
	ENSG00000258419
MIR450B	ENSG00000216001
CCDC157	ENSG00000187860
	ENSG00000254573
	ENSG00000278844
	ENSG00000228429
LIMS2	ENSG00000072163
	ENSG00000278450
ZNF383	ENSG00000188283
	ENSG00000272657
	ENSG00000206977
CYP46A4P	ENSG00000237180
TUBAL3	ENSG00000178462
AFAP1L1	ENSG00000157510
	ENSG00000228538
SLC27A1	ENSG00000130304
	ENSG00000277802
	ENSG00000258723
	ENSG00000253118
	ENSG00000260975
MTA2	ENSG00000149480
	ENSG00000214955
MAS1	ENSG00000130368
	ENSG00000232448
	ENSG00000259106
	ENSG00000259452
TRIM31	ENSG00000225130
	ENSG00000259028
	ENSG00000264969
	ENSG00000274487
	ENSG00000231794
	ENSG00000222719
	ENSG00000238926
RPS20P14	ENSG00000223803
	ENSG00000231204
	ENSG00000258859
	ENSG00000231467
	ENSG00000280267
CBX3P2	ENSG00000266405
HOXA5	ENSG00000106004
	ENSG00000237861
NDUFA3	ENSG00000276766
EXOSC1	ENSG00000171311
	ENSG00000267422
	ENSG00000260494
	ENSG00000224814
	ENSG00000250349
	ENSG00000205035
AKR1B1P2	ENSG00000213452
ZWINT	ENSG00000122952
	ENSG00000270490
	ENSG00000253968
	ENSG00000271857
TMEM194A	ENSG00000166881
	ENSG00000272656
	ENSG00000257220
DNAJB3	ENSG00000227802
	ENSG00000277152
NRGN	ENSG00000154146
ACAP2	ENSG00000114331
RC3H1-IT1	ENSG00000236535
TRAPPC2P10	ENSG00000228465
RBM22P4	ENSG00000277769
CNN3	ENSG00000117519
LINC00310	ENSG00000227456
	ENSG00000235560
GNG11	ENSG00000127920
OR2T2	ENSG00000196240
IGHD4-4	ENSG00000233655
EIF4E2	ENSG00000135930
RNA5SP201	ENSG00000222248
MGEA5	ENSG00000198408
WDR91	ENSG00000105875
RNU7-197P	ENSG00000239168
GPR126	ENSG00000112414
	ENSG00000277024
HAS2-AS1	ENSG00000248690
	ENSG00000238836
	ENSG00000263275
	ENSG00000258073
FGF14	ENSG00000102466
MIR27A	ENSG00000207808
	ENSG00000213328
LINC01015	ENSG00000230674
FAM231B	ENSG00000268674
	ENSG00000213157
LINC00954	ENSG00000228784
	ENSG00000272104
AGO3	ENSG00000126070
RDM1	ENSG00000278023
	ENSG00000275971
	ENSG00000264947
KRT18P59	ENSG00000187686
	ENSG00000244535
NDUFB2	ENSG00000090266
RSRC2	ENSG00000111011
	ENSG00000206751
	ENSG00000242080
ZIC1	ENSG00000152977
SLC6A3	ENSG00000276996
KMT2B	ENSG00000272333
	ENSG00000276740
IRS1	ENSG00000169047
IGKV1D-43	ENSG00000242580
DIP2B	ENSG00000066084
	ENSG00000261459
	ENSG00000236013
	ENSG00000273957
DEFB135	ENSG00000205883
CASC22	ENSG00000260887
RC3H1	ENSG00000135870
	ENSG00000234141
HAUS6	ENSG00000147874
ZFP2	ENSG00000198939
RAD21L1	ENSG00000244588
	ENSG00000228512
	ENSG00000272068
	ENSG00000233565
	ENSG00000255045
OR9Q2	ENSG00000186513
BCL9	ENSG00000116128
ZNF747	ENSG00000169955
MYO19	ENSG00000278372
COX4I1P2	ENSG00000228869
	ENSG00000261072
	ENSG00000230058
LOXL2	ENSG00000134013
	ENSG00000269918
	ENSG00000272405
	ENSG00000273481
	ENSG00000231901
	ENSG00000227962
	ENSG00000269934
	ENSG00000229953
	ENSG00000260478
LILRP1	ENSG00000273740
HLA-E	ENSG00000236632
	ENSG00000255475
RNF113A	ENSG00000125352
PACSIN1	ENSG00000124507
SLC6A18	ENSG00000164363
	ENSG00000268686
AKR1B1P4	ENSG00000237876
	ENSG00000231965
COPB2	ENSG00000184432
	ENSG00000259306
UBE2C	ENSG00000175063
RPS6KA6	ENSG00000072133
SYCP1	ENSG00000198765
	ENSG00000220745
	ENSG00000205414
	ENSG00000230872
	ENSG00000231212
C16orf62	ENSG00000103544
FOXN4	ENSG00000139445
	ENSG00000242477
RBM34	ENSG00000188739
HMGA1P2	ENSG00000248641
TMEM230	ENSG00000089063
MOCOS	ENSG00000075643
	ENSG00000277938
RABL2A	ENSG00000144134
DKKL1	ENSG00000104901
KRT19P2	ENSG00000216306
GLYCTK	ENSG00000168237
TRAV39	ENSG00000211818
MTHFD1	ENSG00000100714
RPS24P8	ENSG00000224094
ARHGAP23	ENSG00000273780
	ENSG00000274414
ALG10B	ENSG00000175548
RPL7L1	ENSG00000146223
	ENSG00000235119
	ENSG00000273138
COL23A1	ENSG00000050767
RSAD2	ENSG00000134321
	ENSG00000233799
TFIP11	ENSG00000100109
	ENSG00000238058
	ENSG00000253398
	ENSG00000248416
OR8L1P	ENSG00000254903
	ENSG00000242068
BCAN	ENSG00000132692
	ENSG00000253682
SIRPAP1	ENSG00000225774
PITPNM1	ENSG00000110697
UGT1A13P	ENSG00000234143
LCE2C	ENSG00000187180
TRAC	ENSG00000277734
	ENSG00000233849
	ENSG00000259934
CLPX	ENSG00000166855
BMP8B	ENSG00000116985
MIR3911	ENSG00000279571
CCR2	ENSG00000121807
GK	ENSG00000198814
	ENSG00000236591
RPS2P4	ENSG00000196183
PER2	ENSG00000132326
IGHV2OR16-5	ENSG00000259303
FAM136A	ENSG00000035141
RNU6-593P	ENSG00000201586
	ENSG00000221352
RNU6-1266P	ENSG00000199664
	ENSG00000273375
KIR3DL2	ENSG00000278726
RN7SKP109	ENSG00000222524
CDK16	ENSG00000102225
	ENSG00000277836
RPL29P19	ENSG00000224594
	ENSG00000274245
PPIAL4A	ENSG00000275974
TMEM158	ENSG00000249992
	ENSG00000278826
	ENSG00000266805
	ENSG00000280363
GRM4	ENSG00000124493
PON2	ENSG00000105854
	ENSG00000258811
	ENSG00000273352
PLCH2	ENSG00000276429
ELANE	ENSG00000277571
ELMO1-AS1	ENSG00000224101
CYYR1	ENSG00000166265
	ENSG00000267838
TAF5	ENSG00000148835
TPST1	ENSG00000169902
	ENSG00000264212
	ENSG00000216915
TMPRSS6	ENSG00000187045
DGAT2L7P	ENSG00000205267
	ENSG00000279967
	ENSG00000260635
PPP1R27	ENSG00000182676
	ENSG00000259514
LILRB1	ENSG00000274669
CCDC39	ENSG00000145075
	ENSG00000260681
	ENSG00000253429
RPS3AP53	ENSG00000227578
B2M	ENSG00000273686
	ENSG00000233240
	ENSG00000260251
	ENSG00000270638
	ENSG00000270110
	ENSG00000259437
PRKAR2A	ENSG00000114302
PYY3	ENSG00000181977
	ENSG00000275598
	ENSG00000232842
C9orf106	ENSG00000179082
	ENSG00000253141
	ENSG00000278880
SUMO1P3	ENSG00000235082
	ENSG00000278996
MSH5-SAPCD1	ENSG00000255419
	ENSG00000265352
	ENSG00000270828
	ENSG00000235782
C1orf145	ENSG00000162913
	ENSG00000261357
OR2N1P	ENSG00000229040
	ENSG00000280284
RALBP1	ENSG00000017797
OR2N1P	ENSG00000236771
SMYD3-IT1	ENSG00000230184
PKNOX2-AS1	ENSG00000254880
OR2H1	ENSG00000204688
OR5AL2P	ENSG00000255466
SLC6A1-AS1	ENSG00000232287
	ENSG00000279045
	ENSG00000251704
DDR1-AS1	ENSG00000224360
RNU6-903P	ENSG00000212572
	ENSG00000235096
ANKRD18A	ENSG00000180071
CHCHD4P5	ENSG00000225222
	ENSG00000278563
	ENSG00000265762
CXorf49	ENSG00000215115
PEX5	ENSG00000139197
REXO1	ENSG00000079313
MIR580	ENSG00000207756
	ENSG00000280201
GPC4	ENSG00000076716
VENTXP4	ENSG00000230465
EPM2A	ENSG00000112425
NKD1	ENSG00000140807
NUMA1	ENSG00000137497
HAVCR1	ENSG00000113249
	ENSG00000258982
OR2D3	ENSG00000178358
	ENSG00000253768
IMPG1	ENSG00000112706
PHF14	ENSG00000106443
BMX	ENSG00000102010
	ENSG00000271490
VSIG2	ENSG00000019102
	ENSG00000279056
RASD2	ENSG00000100302
HRASLS5	ENSG00000168004
	ENSG00000226876
	ENSG00000226281
	ENSG00000234973
	ENSG00000276156
PSKH2	ENSG00000147613
	ENSG00000219384
HCG23	ENSG00000225834
RPL35AP31	ENSG00000233460
	ENSG00000279705
NLGN2	ENSG00000169992
KRT16P6	ENSG00000226145
	ENSG00000234982
	ENSG00000267764
PTMAP1	ENSG00000223851
AMH	ENSG00000104899
ZNF234	ENSG00000263002
GTF2IRD2B	ENSG00000174428
EIF3M	ENSG00000149100
	ENSG00000277403
	ENSG00000259304
CACNA2D2	ENSG00000007402
MIR6770-2	ENSG00000278265
	ENSG00000265655
MARK2P15	ENSG00000234931
PWRN1	ENSG00000259905
RNU6-77P	ENSG00000222486
DDTL	ENSG00000275758
SLC25A29	ENSG00000197119
HES2	ENSG00000069812
	ENSG00000271384
RSL1D1	ENSG00000171490
	ENSG00000278983
OR2G1P	ENSG00000225150
	ENSG00000265687
SUPT3H	ENSG00000196284
	ENSG00000279629
	ENSG00000258829
PIGCP2	ENSG00000229626
NUDT2	ENSG00000164978
FGFRL1	ENSG00000127418
	ENSG00000275606
	ENSG00000243929
ZNHIT3	ENSG00000278574
	ENSG00000274704
C4B-AS1	ENSG00000229776
	ENSG00000272106
MT1P1	ENSG00000213761
TJP1	ENSG00000277401
MRPL41	ENSG00000182154
	ENSG00000258719
C14orf105	ENSG00000100557
	ENSG00000279239
TCTE3	ENSG00000275368
AP4E1	ENSG00000081014
HIST2H3C	ENSG00000203811
	ENSG00000269845
NACA	ENSG00000196531
	ENSG00000237962
CCNYL2	ENSG00000182632
SULT1C3	ENSG00000196228
FTL	ENSG00000087086
KRT33B	ENSG00000263012
PTGES3P3	ENSG00000229204
CYP19A1	ENSG00000137869
MSANTD3-TMEFF1	ENSG00000251349
	ENSG00000255429
	ENSG00000270104
RAD1	ENSG00000113456
	ENSG00000248629
	ENSG00000221070
	ENSG00000280404
	ENSG00000228292
	ENSG00000221007
	ENSG00000269933
RNU1-87P	ENSG00000200597
ANKRD33B-AS1	ENSG00000250106
HIST2H4A	ENSG00000270882
	ENSG00000232032
MIR3161	ENSG00000263693
RPL21P67	ENSG00000219776
DAXX	ENSG00000204209
GSE1	ENSG00000131149
	ENSG00000272016
	ENSG00000278158
	ENSG00000279743
GOLGA3	ENSG00000090615
	ENSG00000259031
	ENSG00000227154
MYT1	ENSG00000196132
	ENSG00000276299
	ENSG00000275929
RPA3	ENSG00000106399
OR52W1	ENSG00000175485
SGSM3	ENSG00000100359
	ENSG00000233648
	ENSG00000275949
	ENSG00000228922
ATF1	ENSG00000123268
OR9K2	ENSG00000170605
PDGFC	ENSG00000145431
	ENSG00000214432
	ENSG00000246851
BRD7P6	ENSG00000235289
	ENSG00000179743
TNNT2	ENSG00000118194
	ENSG00000251196
SSC4D	ENSG00000146700
PAPOLG	ENSG00000115421
UST	ENSG00000111962
	ENSG00000236874
CDK11A	ENSG00000008128
STPG2-AS1	ENSG00000251620
RFPL3S	ENSG00000205853
	ENSG00000267140
	ENSG00000270620
RANP1	ENSG00000236603
	ENSG00000253613
EEF1A1P40	ENSG00000231144
	ENSG00000230944
	ENSG00000254989
	ENSG00000273040
HSPB7	ENSG00000173641
ZCCHC7	ENSG00000147905
SRGN	ENSG00000122862
SMYD3	ENSG00000185420
	ENSG00000259336
	ENSG00000255344
DYNLT3	ENSG00000165169
	ENSG00000248750
SPSB4	ENSG00000175093
TMC5	ENSG00000103534
	ENSG00000255811
	ENSG00000269652
	ENSG00000233950
PRELID1P4	ENSG00000259592
	ENSG00000249239
CNOT3	ENSG00000274616
	ENSG00000251226
	ENSG00000270159
BVES	ENSG00000112276
	ENSG00000235644
ELMO1	ENSG00000155849
ANKRD33B	ENSG00000164236
	ENSG00000261327
LONRF2P1	ENSG00000266605
CYTH3	ENSG00000008256
MIR526B	ENSG00000207580
OFD1P12Y	ENSG00000232585
OR2U1P	ENSG00000237366
	ENSG00000269383
	ENSG00000261693
	ENSG00000261067
	ENSG00000257943
RNU6ATAC21P	ENSG00000221583
	ENSG00000279768
MIR6804	ENSG00000275519
	ENSG00000270184
RNU6-831P	ENSG00000207278
ACTBP7	ENSG00000185607
	ENSG00000274200
MOB1B	ENSG00000173542
	ENSG00000271691
MEP1A	ENSG00000112818
INO80C	ENSG00000153391
EIF4H	ENSG00000106682
	ENSG00000276616
	ENSG00000254695
RN7SL676P	ENSG00000265119
SHC1	ENSG00000160691
	ENSG00000271284
	ENSG00000232090
	ENSG00000250886
	ENSG00000277171
ALG1L15P	ENSG00000242017
MIR4646	ENSG00000266418
	ENSG00000278514
	ENSG00000217041
	ENSG00000146677
	ENSG00000259533
RNU6ATAC8P	ENSG00000221387
KCNAB1-AS1	ENSG00000242370
	ENSG00000272588
ADRBK2	ENSG00000100077
	ENSG00000258542
MIR517A	ENSG00000207734
	ENSG00000237073
	ENSG00000271607
	ENSG00000270094
RPL21P103	ENSG00000241423
	ENSG00000271042
RPL41	ENSG00000273716
	ENSG00000272990
	ENSG00000260182
CA10	ENSG00000154975
	ENSG00000259631
	ENSG00000269833
SEC23B	ENSG00000101310
FAM83D	ENSG00000101447
	ENSG00000235343
	ENSG00000225096
	ENSG00000227947
TARM1	ENSG00000274889
	ENSG00000237031
IRF8	ENSG00000140968
SEC14L6	ENSG00000214491
	ENSG00000250320
	ENSG00000267940
CNN2P9	ENSG00000213149
IGHV3-7	ENSG00000211938
	ENSG00000241002
	ENSG00000276278
LINC00587	ENSG00000204250
	ENSG00000234579
HVCN1	ENSG00000122986
	ENSG00000266608
HNRNPCP8	ENSG00000254748
KIR3DL2	ENSG00000278403
HOXA4	ENSG00000197576
	ENSG00000264446
KBTBD13	ENSG00000234438
COX4I1	ENSG00000131143
	ENSG00000279528
RN7SL564P	ENSG00000240606
TRIM11	ENSG00000154370
VN1R70P	ENSG00000261515
IGHD2-15	ENSG00000211918
RNA5SP448	ENSG00000200021
	ENSG00000204620
AGXT2	ENSG00000113492
	ENSG00000266290
PNPLA8	ENSG00000135241
	ENSG00000270474
	ENSG00000228343
	ENSG00000259115
DEFB103A	ENSG00000273641
DEFB103B	ENSG00000273641
IGHVIII-26-1	ENSG00000253462
	ENSG00000262384
GAPDHP15	ENSG00000214563
LY6G6F	ENSG00000240008
HBG2	ENSG00000196565
	ENSG00000273773
	ENSG00000232156
	ENSG00000275443
RPL10AP5	ENSG00000235467
SCGB2A2	ENSG00000110484
PCP2	ENSG00000174788
	ENSG00000273822
NOP56P1	ENSG00000230574
ZYG11AP1	ENSG00000232242
TEPP	ENSG00000159648
ACTR3P3	ENSG00000242573
	ENSG00000254645
	ENSG00000274175
	ENSG00000279472
UGT1A2P	ENSG00000228445
	ENSG00000260810
	ENSG00000237006
DACH1	ENSG00000276644
FXYD4	ENSG00000150201
	ENSG00000234200
	ENSG00000259359
	ENSG00000234269
SH3BP2	ENSG00000087266
TMEM258	ENSG00000134825
RPL13P	ENSG00000226714
VN1R7P	ENSG00000275592
HMGN2P30	ENSG00000213721
ANXA7	ENSG00000138279
TMEM151A	ENSG00000179292
	ENSG00000216687
	ENSG00000224525
PCDHB13	ENSG00000187372
	ENSG00000227966
RELB	ENSG00000104856
	ENSG00000237595
SPEN	ENSG00000065526
	ENSG00000206662
	ENSG00000267157
STOML1	ENSG00000067221
	ENSG00000201501
	ENSG00000279119
IL23A	ENSG00000110944
KCTD9P3	ENSG00000187988
RNU6-509P	ENSG00000200389
SH3YL1	ENSG00000035115
CSF2RA	ENSG00000198223
ZSCAN2	ENSG00000176371
MIR6085	ENSG00000275451
RNA5SP392	ENSG00000252714
	ENSG00000269471
	ENSG00000279336
RANP8	ENSG00000233524
	ENSG00000251288
RBM3	ENSG00000102317
	ENSG00000248625
	ENSG00000279370
UGT1A7	ENSG00000244122
EGFL8	ENSG00000240592
	ENSG00000230113
	ENSG00000236986
LRRC36	ENSG00000159708
COL9A2	ENSG00000049089
SSMEM1	ENSG00000165120
SCG5	ENSG00000277614
MRPS21P3	ENSG00000221879
KRT8P46	ENSG00000248971
	ENSG00000230260
	ENSG00000226664
	ENSG00000276842
	ENSG00000271937
FARSA-AS1	ENSG00000266975
COMMD4	ENSG00000140365
GLI3	ENSG00000106571
	ENSG00000259377
	ENSG00000241981
IGLVIVOR22-2	ENSG00000243519
CARD17	ENSG00000255221
	ENSG00000269095
GET4	ENSG00000239857
	ENSG00000214890
GRID2	ENSG00000152208
	ENSG00000248319
RPL7AP58	ENSG00000240554
	ENSG00000232479
AK4P3	ENSG00000233381
	ENSG00000250725
ARHGAP1	ENSG00000175220
CDC42SE2	ENSG00000158985
C17orf89	ENSG00000224877
	ENSG00000254734
ZNF561-AS1	ENSG00000267106
PCGF3	ENSG00000185619
STATH	ENSG00000126549
BNIP3P42	ENSG00000223974
	ENSG00000263130
SERBP1	ENSG00000142864
	ENSG00000251200
SDAD1P4	ENSG00000236803
RN7SL291P	ENSG00000242065
	ENSG00000251270
	ENSG00000233945
HOXC8	ENSG00000037965
	ENSG00000230394
RAB26	ENSG00000167964
LYSMD2	ENSG00000140280
	ENSG00000235790
	ENSG00000255269
FRMD5	ENSG00000171877
	ENSG00000275363
ZNF680	ENSG00000173041
	ENSG00000250982
SLC12A7	ENSG00000276482
TNFRSF18	ENSG00000186891
MROH7	ENSG00000184313
AXL	ENSG00000167601
KCNAB1	ENSG00000169282
PRKCSH	ENSG00000130175
	ENSG00000254639
WDR12	ENSG00000138442
	ENSG00000274959
NIFKP2	ENSG00000251122
	ENSG00000279881
VDAC2	ENSG00000165637
ZNF286A	ENSG00000187607
VWA5B1	ENSG00000158816
	ENSG00000258930
TCEB1P10	ENSG00000234081
TSPY24P	ENSG00000215601
	ENSG00000274272
LINC01519	ENSG00000237267
SLC27A3	ENSG00000263163
	ENSG00000234938
LINC01207	ENSG00000248771
MYSM1	ENSG00000162601
SBNO2	ENSG00000278788
FGA	ENSG00000171560
ZIC4-AS1	ENSG00000241202
	ENSG00000253417
PTDSS2	ENSG00000174915
CDY1B	ENSG00000172352
	ENSG00000263063
ZNF736P6Y	ENSG00000224634
RPS3AP24	ENSG00000217684
	ENSG00000237525
ZNF610	ENSG00000167554
TDRD10	ENSG00000163239
C2orf69	ENSG00000178074
	ENSG00000270859
	ENSG00000229862
RPL5P12	ENSG00000242697
LINC00967	ENSG00000253138
MANEA	ENSG00000172469
CDY17P	ENSG00000231375
CACNA1G	ENSG00000006283
SLC12A8	ENSG00000221955
BDH2P1	ENSG00000232699
	ENSG00000259648
ZNF425	ENSG00000204947
USP9YP35	ENSG00000237467
LY75	ENSG00000054219
	ENSG00000223967
EIF5AP4	ENSG00000234743
	ENSG00000275703
MIR4755	ENSG00000264616
	ENSG00000229385
USP9YP31	ENSG00000229250
	ENSG00000278015
MCCD1P1	ENSG00000226940
MCCD1P2	ENSG00000235340
	ENSG00000279303
	ENSG00000248208
	ENSG00000227930
CDY18P	ENSG00000232205
RPS9	ENSG00000278081
GOLGA8IP	ENSG00000277561
	ENSG00000241149
TCAIM	ENSG00000179152
	ENSG00000233643
CYB561D1	ENSG00000174151
NOL11	ENSG00000130935
ZDHHC23	ENSG00000184307
STPG2	ENSG00000163116
	ENSG00000270995
	ENSG00000262172
C11orf42	ENSG00000180878
	ENSG00000272121
LINC01005	ENSG00000228564
	ENSG00000241224
	ENSG00000254103
	ENSG00000275516
FARSA	ENSG00000179115
RPSAP54	ENSG00000213621
	ENSG00000266055
ZNF418	ENSG00000196724
RNU4-38P	ENSG00000201342
FAM167A-AS1	ENSG00000184608
HNRNPAB	ENSG00000197451
	ENSG00000279209
	ENSG00000258736
	ENSG00000221043
FAM47E-STBD1	ENSG00000118804
RPS2P35	ENSG00000238172
	ENSG00000253290
HLA-T	ENSG00000224693
TEFM	ENSG00000172171
	ENSG00000271846
	ENSG00000279438
	ENSG00000274847
OR2H4P	ENSG00000230598
ENO3	ENSG00000108515
	ENSG00000177340
ZBTB12P1	ENSG00000180610
	ENSG00000235981
ZNF711	ENSG00000147180
	ENSG00000275765
ZNF90P2	ENSG00000235184
	ENSG00000249019
NANOGP5	ENSG00000231697
	ENSG00000250746
HLA-G	ENSG00000230413
MRM1	ENSG00000274853
USP17L21	ENSG00000249811
	ENSG00000251204
	ENSG00000277493
CRB1	ENSG00000134376
KRT8P18	ENSG00000228767
NENFP1	ENSG00000233647
FEN1P1	ENSG00000215873
EFCAB1	ENSG00000034239
AGPAT4-IT1	ENSG00000279355
	ENSG00000220600
	ENSG00000256176
RPL13P5	ENSG00000240370
DHX16	ENSG00000227222
LCE2B	ENSG00000159455
	ENSG00000260366
	ENSG00000234716
	ENSG00000278179
	ENSG00000276056
	ENSG00000253836
	ENSG00000213433
	ENSG00000273570
C11orf68	ENSG00000175573
NDUFB7	ENSG00000099795
AMBN	ENSG00000178522
	ENSG00000278092
	ENSG00000212161
	ENSG00000271367
	ENSG00000254394
MIR1202	ENSG00000221456
	ENSG00000233451
TBC1D24	ENSG00000162065
	ENSG00000233836
	ENSG00000259531
ANP32BP3	ENSG00000259461
ACAA1	ENSG00000060971
NLRP7	ENSG00000277179
	ENSG00000254790
MYL5	ENSG00000215375
	ENSG00000273449
	ENSG00000254718
	ENSG00000276521
	ENSG00000255327
	ENSG00000253397
FAM60A	ENSG00000139146
	ENSG00000213150
C2orf47	ENSG00000162972
SCGB1A1	ENSG00000149021
	ENSG00000255124
	ENSG00000259447
	ENSG00000219150
	ENSG00000225724
MARVELD2	ENSG00000274671
SALL3	ENSG00000277015
RPL30P9	ENSG00000242709
GLYATL1P4	ENSG00000254399
FAS	ENSG00000026103
	ENSG00000235391
EEF1A1	ENSG00000156508
	ENSG00000276593
HLA-K	ENSG00000232816
MTND6P1	ENSG00000223955
HOXC10	ENSG00000180818
UQCRHP2	ENSG00000237629
GLMN	ENSG00000174842
CEACAMP10	ENSG00000241104
SEPT7P5	ENSG00000164740
FAM225B	ENSG00000225684
	ENSG00000239861
RSL24D1P4	ENSG00000215800
RPL31P54	ENSG00000229865
	ENSG00000279046
	ENSG00000274764
IGHV3-23	ENSG00000211949
FAM47E	ENSG00000189157
PRRG1	ENSG00000130962
	ENSG00000253775
	ENSG00000275580
MTCYBP1	ENSG00000234179
	ENSG00000254328
LRRC37A15P	ENSG00000230069
GRK4	ENSG00000125388
ATF4P1	ENSG00000213338
PPIAL4B	ENSG00000263353
IGHD3-22	ENSG00000211911
